cell,size,L,arch,scheme,seed,iter,frac,loss
lm-600M-L15-deep-seed1904,600M,15,deep,A,1904,28539,0.99094,2.5067
lm-600M-L15-deep-seed1904,600M,15,deep,A,1904,28540,0.99097,2.5371
lm-600M-L15-deep-seed1904,600M,15,deep,A,1904,28563,0.99177,2.5325
lm-600M-L15-deep-seed1904,600M,15,deep,A,1904,28558,0.9916,2.501
lm-600M-L15-deep-seed1904,600M,15,deep,A,1904,28571,0.99205,2.4994
lm-600M-L15-deep-seed1904,600M,15,deep,A,1904,28578,0.99229,2.5437
lm-600M-L15-deep-seed1904,600M,15,deep,A,1904,28594,0.99285,2.4866
lm-600M-L15-deep-seed1904,600M,15,deep,A,1904,28593,0.99281,2.5396
lm-600M-L15-deep-seed1904,600M,15,deep,A,1904,28595,0.99288,2.533
lm-600M-L15-deep-seed1904,600M,15,deep,A,1904,28599,0.99302,2.4999
lm-600M-L15-deep-seed1904,600M,15,deep,A,1904,28613,0.99351,2.5323
lm-600M-L15-deep-seed1904,600M,15,deep,A,1904,28609,0.99337,2.5019
lm-600M-L15-deep-seed1904,600M,15,deep,A,1904,28624,0.99389,2.5402
lm-600M-L15-deep-seed1904,600M,15,deep,A,1904,28625,0.99392,2.4975
lm-600M-L15-deep-seed1904,600M,15,deep,A,1904,28645,0.99462,2.5358
lm-600M-L15-deep-seed1904,600M,15,deep,A,1904,28644,0.99458,2.5019
lm-600M-L15-deep-seed1904,600M,15,deep,A,1904,28656,0.995,2.4866
lm-600M-L15-deep-seed1904,600M,15,deep,A,1904,28653,0.9949,2.5396
lm-600M-L15-deep-seed1904,600M,15,deep,A,1904,28665,0.99531,2.4913
lm-600M-L15-deep-seed1904,600M,15,deep,A,1904,28676,0.99569,2.5311
lm-600M-L15-deep-seed1904,600M,15,deep,A,1904,28679,0.9958,2.5471
lm-600M-L15-deep-seed1904,600M,15,deep,A,1904,28687,0.99608,2.4909
lm-600M-L15-deep-seed1904,600M,15,deep,A,1904,28704,0.99667,2.5281
lm-600M-L15-deep-seed1904,600M,15,deep,A,1904,28705,0.9967,2.487
lm-600M-L15-deep-seed1904,600M,15,deep,A,1904,28717,0.99712,2.5028
lm-600M-L15-deep-seed1904,600M,15,deep,A,1904,28707,0.99677,2.5398
lm-600M-L15-deep-seed1904,600M,15,deep,A,1904,28724,0.99736,2.5002
lm-600M-L15-deep-seed1904,600M,15,deep,A,1904,28721,0.99726,2.5379
lm-600M-L15-deep-seed1904,600M,15,deep,A,1904,28737,0.99781,2.5002
lm-600M-L15-deep-seed1904,600M,15,deep,A,1904,28746,0.99813,2.5445
lm-600M-L15-deep-seed1904,600M,15,deep,A,1904,28762,0.99868,2.4839
lm-600M-L15-deep-seed1904,600M,15,deep,A,1904,28749,0.99823,2.5383
lm-600M-L15-deep-seed1904,600M,15,deep,A,1904,28772,0.99903,2.5344
lm-600M-L15-deep-seed1904,600M,15,deep,A,1904,28764,0.99875,2.4901
lm-600M-L15-deep-seed1904,600M,15,deep,A,1904,28790,0.99965,2.558
lm-600M-L15-deep-seed1904,600M,15,deep,A,1904,28782,0.99938,2.4993
lm-600M-L15-deep-seed1904,600M,15,deep,A,1904,28798,0.99993,2.4953
lm-600M-L15-deep-seed1904,600M,15,deep,A,1904,28797,0.9999,2.5366
lm-600M-L15-schemeB-deep-seed1904,600M,15,deep,B,1904,129,0.00448,6.7348
lm-600M-L15-schemeB-deep-seed1904,600M,15,deep,B,1904,2,7e-05,11.8585
lm-600M-L15-schemeB-deep-seed1904,600M,15,deep,B,1904,131,0.00455,6.7218
lm-600M-L15-schemeB-deep-seed1904,600M,15,deep,B,1904,255,0.00885,5.5114
lm-600M-L15-schemeB-deep-seed1904,600M,15,deep,B,1904,387,0.01344,4.8339
lm-600M-L15-schemeB-deep-seed1904,600M,15,deep,B,1904,259,0.00899,5.531
lm-600M-L15-schemeB-deep-seed1904,600M,15,deep,B,1904,514,0.01785,4.4329
lm-600M-L15-schemeB-deep-seed1904,600M,15,deep,B,1904,390,0.01354,4.8515
lm-600M-L15-schemeB-deep-seed1904,600M,15,deep,B,1904,594,0.02063,4.2079
lm-600M-L15-schemeB-deep-seed1904,600M,15,deep,B,1904,630,0.02187,5.5159
lm-600M-L15-schemeB-deep-seed1904,600M,15,deep,B,1904,646,0.02243,5.0974
lm-600M-L15-schemeB-deep-seed1904,600M,15,deep,B,1904,771,0.02677,4.0364
lm-600M-L15-schemeB-deep-seed1904,600M,15,deep,B,1904,903,0.03135,3.7915
lm-600M-L15-schemeB-deep-seed1904,600M,15,deep,B,1904,777,0.02698,4.0679
lm-600M-L15-schemeB-deep-seed1904,600M,15,deep,B,1904,1017,0.03531,3.6377
lm-600M-L15-schemeB-deep-seed1904,600M,15,deep,B,1904,914,0.03174,3.8481
lm-600M-L15-schemeB-deep-seed1904,600M,15,deep,B,1904,1048,0.03639,3.7174
lm-600M-L15-schemeB-deep-seed1904,600M,15,deep,B,1904,1136,0.03944,3.5375
lm-600M-L15-schemeB-deep-seed1904,600M,15,deep,B,1904,1278,0.04437,3.4134
lm-600M-L15-schemeB-deep-seed1904,600M,15,deep,B,1904,1167,0.04052,3.5885
lm-600M-L15-schemeB-deep-seed1904,600M,15,deep,B,1904,1417,0.0492,3.3206
lm-600M-L15-schemeB-deep-seed1904,600M,15,deep,B,1904,1320,0.04583,3.4621
lm-600M-L15-schemeB-deep-seed1904,600M,15,deep,B,1904,1529,0.05309,3.2385
lm-600M-L15-schemeB-deep-seed1904,600M,15,deep,B,1904,1442,0.05007,3.3649
lm-600M-L15-schemeB-deep-seed1904,600M,15,deep,B,1904,1676,0.05819,3.1772
lm-600M-L15-schemeB-deep-seed1904,600M,15,deep,B,1904,1562,0.05424,3.3033
lm-600M-L15-schemeB-deep-seed1904,600M,15,deep,B,1904,1681,0.05837,3.221
lm-600M-L15-schemeB-deep-seed1904,600M,15,deep,B,1904,1779,0.06177,3.1228
lm-600M-L15-schemeB-deep-seed1904,600M,15,deep,B,1904,1929,0.06698,3.0813
lm-600M-L15-schemeB-deep-seed1904,600M,15,deep,B,1904,1811,0.06288,3.1706
lm-600M-L15-schemeB-deep-seed1904,600M,15,deep,B,1904,2063,0.07163,3.0328
lm-600M-L15-schemeB-deep-seed1904,600M,15,deep,B,1904,1945,0.06753,3.1392
lm-600M-L15-schemeB-deep-seed1904,600M,15,deep,B,1904,2104,0.07306,3.0945
lm-600M-L15-schemeB-deep-seed1904,600M,15,deep,B,1904,2174,0.07549,2.9909
lm-600M-L15-schemeB-deep-seed1904,600M,15,deep,B,1904,2269,0.07878,2.9968
lm-600M-L15-schemeB-deep-seed1904,600M,15,deep,B,1904,2216,0.07694,3.0671
lm-600M-L15-schemeB-deep-seed1904,600M,15,deep,B,1904,2345,0.08142,3.0373
lm-600M-L15-schemeB-deep-seed1904,600M,15,deep,B,1904,2415,0.08385,2.9503
lm-600M-L15-schemeB-deep-seed1904,600M,15,deep,B,1904,2572,0.08931,2.9077
lm-600M-L15-schemeB-deep-seed1904,600M,15,deep,B,1904,2464,0.08556,3.0076
lm-600M-L15-schemeB-deep-seed1904,600M,15,deep,B,1904,2613,0.09073,2.9849
lm-600M-L15-schemeB-deep-seed1904,600M,15,deep,B,1904,2708,0.09403,2.9049
lm-600M-L15-schemeB-deep-seed1904,600M,15,deep,B,1904,2833,0.09837,2.8744
lm-600M-L15-schemeB-deep-seed1904,600M,15,deep,B,1904,2711,0.09413,2.9614
lm-600M-L15-schemeB-deep-seed1904,600M,15,deep,B,1904,2937,0.10198,2.8678
lm-600M-L15-schemeB-deep-seed1904,600M,15,deep,B,1904,2857,0.0992,2.9507
lm-600M-L15-schemeB-deep-seed1904,600M,15,deep,B,1904,3091,0.10733,2.8372
lm-600M-L15-schemeB-deep-seed1904,600M,15,deep,B,1904,2975,0.1033,2.934
lm-600M-L15-schemeB-deep-seed1904,600M,15,deep,B,1904,3169,0.11003,2.9103
lm-600M-L15-schemeB-deep-seed1904,600M,15,deep,B,1904,3224,0.11194,2.8308
lm-600M-L15-schemeB-deep-seed1904,600M,15,deep,B,1904,3336,0.11583,2.7953
lm-600M-L15-schemeB-deep-seed1904,600M,15,deep,B,1904,3315,0.1151,2.9046
lm-600M-L15-schemeB-deep-seed1904,600M,15,deep,B,1904,3448,0.11972,2.8785
lm-600M-L15-schemeB-deep-seed1904,600M,15,deep,B,1904,3451,0.11983,2.8004
lm-600M-L15-schemeB-deep-seed1904,600M,15,deep,B,1904,3551,0.1233,2.8616
lm-600M-L15-schemeB-deep-seed1904,600M,15,deep,B,1904,3492,0.12125,2.7931
lm-600M-L15-schemeB-deep-seed1904,600M,15,deep,B,1904,3614,0.12549,2.859
lm-600M-L15-schemeB-deep-seed1904,600M,15,deep,B,1904,3662,0.12715,2.7737
lm-600M-L15-schemeB-deep-seed1904,600M,15,deep,B,1904,3804,0.13208,2.8513
lm-600M-L15-schemeB-deep-seed1904,600M,15,deep,B,1904,3779,0.13122,2.7708
lm-600M-L15-schemeB-deep-seed1904,600M,15,deep,B,1904,3977,0.13809,2.7693
lm-600M-L15-schemeB-deep-seed1904,600M,15,deep,B,1904,3961,0.13753,2.8435
lm-600M-L15-schemeB-deep-seed1904,600M,15,deep,B,1904,4093,0.14212,2.7548
lm-600M-L15-schemeB-deep-seed1904,600M,15,deep,B,1904,4056,0.14083,2.8346
lm-600M-L15-schemeB-deep-seed1904,600M,15,deep,B,1904,4198,0.14576,2.8342
lm-600M-L15-schemeB-deep-seed1904,600M,15,deep,B,1904,4176,0.145,2.7485
lm-600M-L15-schemeB-deep-seed1904,600M,15,deep,B,1904,4360,0.15139,2.8111
lm-600M-L15-schemeB-deep-seed1904,600M,15,deep,B,1904,4336,0.15056,2.7409
lm-600M-L15-schemeB-deep-seed1904,600M,15,deep,B,1904,4415,0.1533,2.8113
lm-600M-L15-schemeB-deep-seed1904,600M,15,deep,B,1904,4404,0.15292,2.7362
lm-600M-L15-schemeB-deep-seed1904,600M,15,deep,B,1904,4631,0.1608,2.7328
lm-600M-L15-schemeB-deep-seed1904,600M,15,deep,B,1904,4542,0.15771,2.8111
lm-600M-L15-schemeB-deep-seed1904,600M,15,deep,B,1904,4757,0.16517,2.7157
lm-600M-L15-schemeB-deep-seed1904,600M,15,deep,B,1904,4658,0.16174,2.7998
lm-600M-L15-schemeB-deep-seed1904,600M,15,deep,B,1904,4814,0.16715,2.7904
lm-600M-L15-schemeB-deep-seed1904,600M,15,deep,B,1904,4891,0.16983,2.709
lm-600M-L15-schemeB-deep-seed1904,600M,15,deep,B,1904,4964,0.17236,2.7063
lm-600M-L15-schemeB-deep-seed1904,600M,15,deep,B,1904,4937,0.17142,2.7861
lm-600M-L15-schemeB-deep-seed1904,600M,15,deep,B,1904,5063,0.1758,2.7031
lm-600M-L15-schemeB-deep-seed1904,600M,15,deep,B,1904,5085,0.17656,2.7676
lm-600M-L15-schemeB-deep-seed1904,600M,15,deep,B,1904,5192,0.18028,2.7752
lm-600M-L15-schemeB-deep-seed1904,600M,15,deep,B,1904,5252,0.18236,2.6953
lm-600M-L15-schemeB-deep-seed1904,600M,15,deep,B,1904,5348,0.18569,2.6797
lm-600M-L15-schemeB-deep-seed1904,600M,15,deep,B,1904,5390,0.18715,2.7626
lm-600M-L15-schemeB-deep-seed1904,600M,15,deep,B,1904,5503,0.19108,2.6875
lm-600M-L15-schemeB-deep-seed1904,600M,15,deep,B,1904,5466,0.18979,2.7601
lm-600M-L15-schemeB-deep-seed1904,600M,15,deep,B,1904,5647,0.19608,2.7495
lm-600M-L15-schemeB-deep-seed1904,600M,15,deep,B,1904,5579,0.19372,2.6796
lm-600M-L15-schemeB-deep-seed1904,600M,15,deep,B,1904,5756,0.19986,2.6689
lm-600M-L15-schemeB-deep-seed1904,600M,15,deep,B,1904,5705,0.19809,2.7424
lm-600M-L15-schemeB-deep-seed1904,600M,15,deep,B,1904,5927,0.2058,2.7573
lm-600M-L15-schemeB-deep-seed1904,600M,15,deep,B,1904,5807,0.20163,2.672
lm-600M-L15-schemeB-deep-seed1904,600M,15,deep,B,1904,6060,0.21042,2.6504
lm-600M-L15-schemeB-deep-seed1904,600M,15,deep,B,1904,5941,0.20628,2.7315
lm-600M-L15-schemeB-deep-seed1904,600M,15,deep,B,1904,6096,0.21167,2.6548
lm-600M-L15-schemeB-deep-seed1904,600M,15,deep,B,1904,6140,0.21319,2.7312
lm-600M-L15-schemeB-deep-seed1904,600M,15,deep,B,1904,6216,0.21583,2.7207
lm-600M-L15-schemeB-deep-seed1904,600M,15,deep,B,1904,6300,0.21875,2.6616
lm-600M-L15-schemeB-deep-seed1904,600M,15,deep,B,1904,6381,0.22156,2.7305
lm-600M-L15-schemeB-deep-seed1904,600M,15,deep,B,1904,6395,0.22205,2.6473
lm-600M-L15-schemeB-deep-seed1904,600M,15,deep,B,1904,6472,0.22472,2.7306
lm-600M-L15-schemeB-deep-seed1904,600M,15,deep,B,1904,6487,0.22524,2.6442
lm-600M-L15-schemeB-deep-seed1904,600M,15,deep,B,1904,6686,0.23215,2.6443
lm-600M-L15-schemeB-deep-seed1904,600M,15,deep,B,1904,6625,0.23003,2.7204
lm-600M-L15-schemeB-deep-seed1904,600M,15,deep,B,1904,6819,0.23677,2.7153
lm-600M-L15-schemeB-deep-seed1904,600M,15,deep,B,1904,6761,0.23476,2.641
lm-600M-L15-schemeB-deep-seed1904,600M,15,deep,B,1904,6877,0.23878,2.6442
lm-600M-L15-schemeB-deep-seed1904,600M,15,deep,B,1904,6872,0.23861,2.704
lm-600M-L15-schemeB-deep-seed1904,600M,15,deep,B,1904,7038,0.24438,2.6271
lm-600M-L15-schemeB-deep-seed1904,600M,15,deep,B,1904,6985,0.24253,2.7064
lm-600M-L15-schemeB-deep-seed1904,600M,15,deep,B,1904,7110,0.24688,2.6326
lm-600M-L15-schemeB-deep-seed1904,600M,15,deep,B,1904,7171,0.24899,2.7097
lm-600M-L15-schemeB-deep-seed1904,600M,15,deep,B,1904,7262,0.25215,2.6196
lm-600M-L15-schemeB-deep-seed1904,600M,15,deep,B,1904,7280,0.25278,2.6971
lm-600M-L15-schemeB-deep-seed1904,600M,15,deep,B,1904,7365,0.25573,2.6999
lm-600M-L15-schemeB-deep-seed1904,600M,15,deep,B,1904,7418,0.25757,2.6279
lm-600M-L15-schemeB-deep-seed1904,600M,15,deep,B,1904,7555,0.26233,2.6909
lm-600M-L15-schemeB-deep-seed1904,600M,15,deep,B,1904,7605,0.26406,2.6223
lm-600M-L15-schemeB-deep-seed1904,600M,15,deep,B,1904,7672,0.26639,2.6861
lm-600M-L15-schemeB-deep-seed1904,600M,15,deep,B,1904,7669,0.26628,2.6185
lm-600M-L15-schemeB-deep-seed1904,600M,15,deep,B,1904,7829,0.27184,2.6894
lm-600M-L15-schemeB-deep-seed1904,600M,15,deep,B,1904,7744,0.26889,2.6102
lm-600M-L15-schemeB-deep-seed1904,600M,15,deep,B,1904,7988,0.27736,2.6132
lm-600M-L15-schemeB-deep-seed1904,600M,15,deep,B,1904,7907,0.27455,2.6848
lm-600M-L15-schemeB-deep-seed1904,600M,15,deep,B,1904,8098,0.28118,2.6052
lm-600M-L15-schemeB-deep-seed1904,600M,15,deep,B,1904,8079,0.28052,2.6858
lm-600M-L15-schemeB-deep-seed1904,600M,15,deep,B,1904,8229,0.28573,2.6043
lm-600M-L15-schemeB-deep-seed1904,600M,15,deep,B,1904,8173,0.28378,2.6738
lm-600M-L15-schemeB-deep-seed1904,600M,15,deep,B,1904,8354,0.29007,2.6092
lm-600M-L15-schemeB-deep-seed1904,600M,15,deep,B,1904,8271,0.28719,2.6699
lm-600M-L15-schemeB-deep-seed1904,600M,15,deep,B,1904,8494,0.29493,2.6788
lm-600M-L15-schemeB-deep-seed1904,600M,15,deep,B,1904,8424,0.2925,2.5928
lm-600M-L15-schemeB-deep-seed1904,600M,15,deep,B,1904,8568,0.2975,2.591
lm-600M-L15-schemeB-deep-seed1904,600M,15,deep,B,1904,8536,0.29639,2.6699
lm-600M-L15-schemeB-deep-seed1904,600M,15,deep,B,1904,8696,0.30194,2.6689
lm-600M-L15-schemeB-deep-seed1904,600M,15,deep,B,1904,8749,0.30378,2.6022
lm-600M-L15-schemeB-deep-seed1904,600M,15,deep,B,1904,8833,0.3067,2.5855
lm-600M-L15-schemeB-deep-seed1904,600M,15,deep,B,1904,8819,0.30622,2.664
lm-600M-L15-schemeB-deep-seed1904,600M,15,deep,B,1904,9005,0.31267,2.5841
lm-600M-L15-schemeB-deep-seed1904,600M,15,deep,B,1904,8918,0.30965,2.6596
lm-600M-L15-schemeB-deep-seed1904,600M,15,deep,B,1904,9083,0.31538,2.59
lm-600M-L15-schemeB-deep-seed1904,600M,15,deep,B,1904,9063,0.31469,2.6634
lm-600M-L15-schemeB-deep-seed1904,600M,15,deep,B,1904,9183,0.31885,2.5935
lm-600M-L15-schemeB-deep-seed1904,600M,15,deep,B,1904,9217,0.32003,2.6626
lm-600M-L15-schemeB-deep-seed1904,600M,15,deep,B,1904,9361,0.32503,2.5896
lm-600M-L15-schemeB-deep-seed1904,600M,15,deep,B,1904,9359,0.32497,2.6545
lm-600M-L15-schemeB-deep-seed1904,600M,15,deep,B,1904,9535,0.33108,2.6599
lm-600M-L15-schemeB-deep-seed1904,600M,15,deep,B,1904,9545,0.33142,2.5778
lm-600M-L15-schemeB-deep-seed1904,600M,15,deep,B,1904,9587,0.33288,2.5872
lm-600M-L15-schemeB-deep-seed1904,600M,15,deep,B,1904,9663,0.33552,2.6649
lm-600M-L15-schemeB-deep-seed1904,600M,15,deep,B,1904,9688,0.33639,2.654
lm-600M-L15-schemeB-deep-seed1904,600M,15,deep,B,1904,9713,0.33726,2.5832
lm-600M-L15-schemeB-deep-seed1904,600M,15,deep,B,1904,9921,0.34448,2.5816
lm-600M-L15-schemeB-deep-seed1904,600M,15,deep,B,1904,9932,0.34486,2.6511
lm-600M-L15-schemeB-deep-seed1904,600M,15,deep,B,1904,9993,0.34698,2.6403
lm-600M-L15-schemeB-deep-seed1904,600M,15,deep,B,1904,10041,0.34865,2.5777
lm-600M-L15-schemeB-deep-seed1904,600M,15,deep,B,1904,10135,0.35191,2.6398
lm-600M-L15-schemeB-deep-seed1904,600M,15,deep,B,1904,10180,0.35347,2.5665
lm-600M-L15-schemeB-deep-seed1904,600M,15,deep,B,1904,10200,0.35417,2.6384
lm-600M-L15-schemeB-deep-seed1904,600M,15,deep,B,1904,10306,0.35785,2.5641
lm-600M-L15-schemeB-deep-seed1904,600M,15,deep,B,1904,10374,0.36021,2.6633
lm-600M-L15-schemeB-deep-seed1904,600M,15,deep,B,1904,10416,0.36167,2.5663
lm-600M-L15-schemeB-deep-seed1904,600M,15,deep,B,1904,10558,0.3666,2.5612
lm-600M-L15-schemeB-deep-seed1904,600M,15,deep,B,1904,10485,0.36406,2.6367
lm-600M-L15-schemeB-deep-seed1904,600M,15,deep,B,1904,10659,0.3701,2.6266
lm-600M-L15-schemeB-deep-seed1904,600M,15,deep,B,1904,10653,0.3699,2.5606
lm-600M-L15-schemeB-deep-seed1904,600M,15,deep,B,1904,10812,0.37542,2.5616
lm-600M-L15-schemeB-deep-seed1904,600M,15,deep,B,1904,10731,0.3726,2.6429
lm-600M-L15-schemeB-deep-seed1904,600M,15,deep,B,1904,10837,0.37628,2.6282
lm-600M-L15-schemeB-deep-seed1904,600M,15,deep,B,1904,10876,0.37764,2.5515
lm-600M-L15-schemeB-deep-seed1904,600M,15,deep,B,1904,11006,0.38215,2.5567
lm-600M-L15-schemeB-deep-seed1904,600M,15,deep,B,1904,11032,0.38306,2.6416
lm-600M-L15-schemeB-deep-seed1904,600M,15,deep,B,1904,11136,0.38667,2.553
lm-600M-L15-schemeB-deep-seed1904,600M,15,deep,B,1904,11125,0.38628,2.6214
lm-600M-L15-schemeB-deep-seed1904,600M,15,deep,B,1904,11342,0.39382,2.5493
lm-600M-L15-schemeB-deep-seed1904,600M,15,deep,B,1904,11339,0.39372,2.6389
lm-600M-L15-schemeB-deep-seed1904,600M,15,deep,B,1904,11479,0.39858,2.6211
lm-600M-L15-schemeB-deep-seed1904,600M,15,deep,B,1904,11397,0.39573,2.5602
lm-600M-L15-schemeB-deep-seed1904,600M,15,deep,B,1904,11520,0.4,2.6307
lm-600M-L15-schemeB-deep-seed1904,600M,15,deep,B,1904,11547,0.40094,2.5569
lm-600M-L15-schemeB-deep-seed1904,600M,15,deep,B,1904,11657,0.40476,2.6337
lm-600M-L15-schemeB-deep-seed1904,600M,15,deep,B,1904,11724,0.40708,2.5551
lm-600M-L15-schemeB-deep-seed1904,600M,15,deep,B,1904,11862,0.41187,2.5449
lm-600M-L15-schemeB-deep-seed1904,600M,15,deep,B,1904,11828,0.41069,2.6161
lm-600M-L15-schemeB-deep-seed1904,600M,15,deep,B,1904,11913,0.41365,2.614
lm-600M-L15-schemeB-deep-seed1904,600M,15,deep,B,1904,11869,0.41212,2.5378
lm-600M-L15-schemeB-deep-seed1904,600M,15,deep,B,1904,12003,0.41677,2.6204
lm-600M-L15-schemeB-deep-seed1904,600M,15,deep,B,1904,12062,0.41882,2.5456
lm-600M-L15-schemeB-deep-seed1904,600M,15,deep,B,1904,12245,0.42517,2.5495
lm-600M-L15-schemeB-deep-seed1904,600M,15,deep,B,1904,12170,0.42257,2.6104
lm-600M-L15-schemeB-deep-seed1904,600M,15,deep,B,1904,12322,0.42785,2.6043
lm-600M-L15-schemeB-deep-seed1904,600M,15,deep,B,1904,12288,0.42667,2.5461
lm-600M-L15-schemeB-deep-seed1904,600M,15,deep,B,1904,12385,0.43003,2.5446
lm-600M-L15-schemeB-deep-seed1904,600M,15,deep,B,1904,12390,0.43021,2.6031
lm-600M-L15-schemeB-deep-seed1904,600M,15,deep,B,1904,12592,0.43722,2.6126
lm-600M-L15-schemeB-deep-seed1904,600M,15,deep,B,1904,12591,0.43719,2.5343
lm-600M-L15-schemeB-deep-seed1904,600M,15,deep,B,1904,12742,0.44243,2.6178
lm-600M-L15-schemeB-deep-seed1904,600M,15,deep,B,1904,12764,0.44319,2.5452
lm-600M-L15-schemeB-deep-seed1904,600M,15,deep,B,1904,12849,0.44615,2.5314
lm-600M-L15-schemeB-deep-seed1904,600M,15,deep,B,1904,12851,0.44622,2.6132
lm-600M-L15-schemeB-deep-seed1904,600M,15,deep,B,1904,12931,0.44899,2.5321
lm-600M-L15-schemeB-deep-seed1904,600M,15,deep,B,1904,12958,0.44993,2.6078
lm-600M-L15-schemeB-deep-seed1904,600M,15,deep,B,1904,13142,0.45632,2.5338
lm-600M-L15-schemeB-deep-seed1904,600M,15,deep,B,1904,13068,0.45375,2.6111
lm-600M-L15-schemeB-deep-seed1904,600M,15,deep,B,1904,13225,0.4592,2.5989
lm-600M-L15-schemeB-deep-seed1904,600M,15,deep,B,1904,13177,0.45753,2.5126
lm-600M-L15-schemeB-deep-seed1904,600M,15,deep,B,1904,13344,0.46333,2.6011
lm-600M-L15-schemeB-deep-seed1904,600M,15,deep,B,1904,13288,0.46139,2.5288
lm-600M-L15-schemeB-deep-seed1904,600M,15,deep,B,1904,13502,0.46882,2.529
lm-600M-L15-schemeB-deep-seed1904,600M,15,deep,B,1904,13468,0.46764,2.5952
lm-600M-L15-schemeB-deep-seed1904,600M,15,deep,B,1904,13656,0.47417,2.5936
lm-600M-L15-schemeB-deep-seed1904,600M,15,deep,B,1904,13626,0.47313,2.5277
lm-600M-L15-schemeB-deep-seed1904,600M,15,deep,B,1904,13779,0.47844,2.5993
lm-600M-L15-schemeB-deep-seed1904,600M,15,deep,B,1904,13752,0.4775,2.5158
lm-600M-L15-schemeB-deep-seed1904,600M,15,deep,B,1904,13900,0.48264,2.5305
lm-600M-L15-schemeB-deep-seed1904,600M,15,deep,B,1904,13879,0.48191,2.5991
lm-600M-L15-schemeB-deep-seed1904,600M,15,deep,B,1904,14014,0.4866,2.5182
lm-600M-L15-schemeB-deep-seed1904,600M,15,deep,B,1904,13970,0.48507,2.5922
lm-600M-L15-schemeB-deep-seed1904,600M,15,deep,B,1904,14169,0.49198,2.5931
lm-600M-L15-schemeB-deep-seed1904,600M,15,deep,B,1904,14141,0.49101,2.5117
lm-600M-L15-schemeB-deep-seed1904,600M,15,deep,B,1904,14281,0.49587,2.5221
lm-600M-L15-schemeB-deep-seed1904,600M,15,deep,B,1904,14254,0.49493,2.5983
lm-600M-L15-schemeB-deep-seed1904,600M,15,deep,B,1904,14432,0.50111,2.5957
lm-600M-L15-schemeB-deep-seed1904,600M,15,deep,B,1904,14406,0.50021,2.5186
lm-600M-L15-schemeB-deep-seed1904,600M,15,deep,B,1904,14524,0.50431,2.5218
lm-600M-L15-schemeB-deep-seed1904,600M,15,deep,B,1904,14460,0.50208,2.5879
lm-600M-L15-schemeB-deep-seed1904,600M,15,deep,B,1904,14581,0.50628,2.588
lm-600M-L15-schemeB-deep-seed1904,600M,15,deep,B,1904,14616,0.5075,2.5139
lm-600M-L15-schemeB-deep-seed1904,600M,15,deep,B,1904,14814,0.51438,2.5077
lm-600M-L15-schemeB-deep-seed1904,600M,15,deep,B,1904,14737,0.5117,2.5833
lm-600M-L15-schemeB-deep-seed1904,600M,15,deep,B,1904,14903,0.51747,2.5866
lm-600M-L15-schemeB-deep-seed1904,600M,15,deep,B,1904,14851,0.51566,2.5137
lm-600M-L15-schemeB-deep-seed1904,600M,15,deep,B,1904,14972,0.51986,2.515
lm-600M-L15-schemeB-deep-seed1904,600M,15,deep,B,1904,15018,0.52146,2.5879
lm-600M-L15-schemeB-deep-seed1904,600M,15,deep,B,1904,15120,0.525,2.59
lm-600M-L15-schemeB-deep-seed1904,600M,15,deep,B,1904,15188,0.52736,2.5134
lm-600M-L15-schemeB-deep-seed1904,600M,15,deep,B,1904,15325,0.53212,2.5165
lm-600M-L15-schemeB-deep-seed1904,600M,15,deep,B,1904,15281,0.53059,2.5793
lm-600M-L15-schemeB-deep-seed1904,600M,15,deep,B,1904,15353,0.53309,2.5784
lm-600M-L15-schemeB-deep-seed1904,600M,15,deep,B,1904,15424,0.53556,2.5112
lm-600M-L15-schemeB-deep-seed1904,600M,15,deep,B,1904,15570,0.54063,2.4981
lm-600M-L15-schemeB-deep-seed1904,600M,15,deep,B,1904,15567,0.54052,2.5871
lm-600M-L15-schemeB-deep-seed1904,600M,15,deep,B,1904,15633,0.54281,2.5874
lm-600M-L15-schemeB-deep-seed1904,600M,15,deep,B,1904,15614,0.54215,2.4991
lm-600M-L15-schemeB-deep-seed1904,600M,15,deep,B,1904,15825,0.54948,2.5775
lm-600M-L15-schemeB-deep-seed1904,600M,15,deep,B,1904,15751,0.54691,2.5125
lm-600M-L15-schemeB-deep-seed1904,600M,15,deep,B,1904,15996,0.55542,2.5141
lm-600M-L15-schemeB-deep-seed1904,600M,15,deep,B,1904,15887,0.55163,2.5691
lm-600M-L15-schemeB-deep-seed1904,600M,15,deep,B,1904,16033,0.5567,2.5751
lm-600M-L15-schemeB-deep-seed1904,600M,15,deep,B,1904,16060,0.55764,2.4961
lm-600M-L15-schemeB-deep-seed1904,600M,15,deep,B,1904,16223,0.5633,2.4996
lm-600M-L15-schemeB-deep-seed1904,600M,15,deep,B,1904,16208,0.56278,2.5706
lm-600M-L15-schemeB-deep-seed1904,600M,15,deep,B,1904,16273,0.56503,2.5715
lm-600M-L15-schemeB-deep-seed1904,600M,15,deep,B,1904,16335,0.56719,2.5059
lm-600M-L15-schemeB-deep-seed1904,600M,15,deep,B,1904,16469,0.57184,2.5803
lm-600M-L15-schemeB-deep-seed1904,600M,15,deep,B,1904,16499,0.57288,2.5065
lm-600M-L15-schemeB-deep-seed1904,600M,15,deep,B,1904,16539,0.57427,2.5696
