task,size,percent,kind,da,n_pairs,passes_gate
train_loss,175M,10,reference,0.4952380952380952,105,True
train_loss,175M,20,checkpoint,0.580952380952381,105,True
train_loss,175M,20,reference,0.6,105,True
train_loss,175M,30,checkpoint,0.7333333333333333,105,True
train_loss,175M,30,reference,0.6952380952380952,105,True
train_loss,175M,40,checkpoint,0.9333333333333332,105,True
train_loss,175M,40,reference,0.8,105,True
train_loss,175M,50,checkpoint,0.923809523809524,105,True
train_loss,175M,50,reference,0.8857142857142857,105,True
train_loss,175M,60,checkpoint,0.8571428571428571,105,True
train_loss,175M,60,reference,0.7047619047619048,105,True
train_loss,175M,70,checkpoint,0.8571428571428571,105,True
train_loss,175M,70,reference,0.7047619047619048,105,True
train_loss,175M,80,checkpoint,0.9333333333333332,105,True
train_loss,175M,80,reference,0.8,105,True
train_loss,175M,90,checkpoint,0.9428571428571428,105,True
train_loss,175M,90,reference,0.7904761904761904,105,True
train_loss,175M,100,checkpoint,,0,True
train_loss,175M,100,reference,0.8285714285714286,105,True
train_loss,1B,10,checkpoint,0.85,120,True
train_loss,1B,10,reference,0.775,120,True
train_loss,1B,20,checkpoint,0.9083333333333332,120,True
train_loss,1B,20,reference,0.8666666666666667,120,True
train_loss,1B,30,checkpoint,0.8333333333333334,120,True
train_loss,1B,30,reference,0.8916666666666667,120,True
train_loss,1B,40,checkpoint,0.9166666666666666,120,True
train_loss,1B,40,reference,0.8083333333333333,120,True
train_loss,1B,50,checkpoint,0.8916666666666667,120,True
train_loss,1B,50,reference,0.8166666666666667,120,True
train_loss,1B,60,checkpoint,0.875,120,True
train_loss,1B,60,reference,0.8666666666666667,120,True
train_loss,1B,70,checkpoint,0.9083333333333332,120,True
train_loss,1B,70,reference,0.85,120,True
train_loss,1B,80,checkpoint,0.9166666666666666,120,True
train_loss,1B,80,reference,0.8416666666666667,120,True
train_loss,1B,90,checkpoint,0.9,120,True
train_loss,1B,90,reference,0.7916666666666666,120,True
train_loss,1B,100,checkpoint,,0,True
train_loss,1B,100,reference,0.825,120,True
train_loss,350M,10,checkpoint,0.8095238095238095,105,True
train_loss,350M,10,reference,0.7428571428571429,105,True
train_loss,350M,20,checkpoint,0.819047619047619,105,True
train_loss,350M,20,reference,0.7142857142857143,105,True
train_loss,350M,30,checkpoint,0.9428571428571428,105,True
train_loss,350M,30,reference,0.8761904761904762,105,True
train_loss,350M,40,checkpoint,0.8857142857142857,105,True
train_loss,350M,40,reference,0.780952380952381,105,True
train_loss,350M,50,checkpoint,0.9904761904761904,105,True
train_loss,350M,50,reference,0.8666666666666667,105,True
train_loss,350M,60,checkpoint,0.9142857142857144,105,True
train_loss,350M,60,reference,0.9428571428571428,105,True
train_loss,350M,70,checkpoint,0.8761904761904762,105,True
train_loss,350M,70,reference,0.8095238095238095,105,True
train_loss,350M,80,checkpoint,0.8952380952380953,105,True
train_loss,350M,80,reference,0.8857142857142857,105,True
train_loss,350M,90,checkpoint,0.923809523809524,105,True
train_loss,350M,90,reference,0.8952380952380953,105,True
train_loss,350M,100,checkpoint,,0,True
train_loss,350M,100,reference,0.8761904761904762,105,True
train_loss,600M,10,checkpoint,0.8380952380952381,105,True
train_loss,600M,10,reference,0.7142857142857143,105,True
train_loss,600M,20,checkpoint,0.9428571428571428,105,True
train_loss,600M,20,reference,0.819047619047619,105,True
train_loss,600M,30,checkpoint,0.9047619047619048,105,True
train_loss,600M,30,reference,0.8380952380952381,105,True
train_loss,600M,40,checkpoint,0.8952380952380953,105,True
train_loss,600M,40,reference,0.7904761904761904,105,True
train_loss,600M,50,checkpoint,0.9809523809523808,105,True
train_loss,600M,50,reference,0.8285714285714286,105,True
train_loss,600M,60,checkpoint,0.923809523809524,105,True
train_loss,600M,60,reference,0.8571428571428571,105,True
train_loss,600M,70,checkpoint,0.9047619047619048,105,True
train_loss,600M,70,reference,0.819047619047619,105,True
train_loss,600M,80,checkpoint,0.9047619047619048,105,True
train_loss,600M,80,reference,0.819047619047619,105,True
train_loss,600M,90,checkpoint,0.9333333333333332,105,True
train_loss,600M,90,reference,0.8095238095238095,105,True
train_loss,600M,100,checkpoint,,0,True
train_loss,600M,100,reference,0.819047619047619,105,True
truthfulqa-multi_mc1_en,1.7B,10,checkpoint,0.477124183006536,153,False
truthfulqa-multi_mc1_en,1.7B,10,reference,0.477124183006536,153,False
truthfulqa-multi_mc1_en,1.7B,20,checkpoint,0.4705882352941176,153,False
truthfulqa-multi_mc1_en,1.7B,20,reference,0.4705882352941176,153,False
truthfulqa-multi_mc1_en,1.7B,30,checkpoint,0.4836601307189542,153,False
truthfulqa-multi_mc1_en,1.7B,30,reference,0.4836601307189542,153,False
truthfulqa-multi_mc1_en,1.7B,40,checkpoint,0.4117647058823529,153,False
truthfulqa-multi_mc1_en,1.7B,40,reference,0.4117647058823529,153,False
truthfulqa-multi_mc1_en,1.7B,50,checkpoint,0.4705882352941176,153,False
truthfulqa-multi_mc1_en,1.7B,50,reference,0.4705882352941176,153,False
truthfulqa-multi_mc1_en,1.7B,60,checkpoint,0.5882352941176471,153,False
truthfulqa-multi_mc1_en,1.7B,60,reference,0.5882352941176471,153,False
truthfulqa-multi_mc1_en,1.7B,70,checkpoint,0.5424836601307189,153,False
truthfulqa-multi_mc1_en,1.7B,70,reference,0.5424836601307189,153,False
truthfulqa-multi_mc1_en,1.7B,80,checkpoint,0.5294117647058824,153,False
truthfulqa-multi_mc1_en,1.7B,80,reference,0.5294117647058824,153,False
truthfulqa-multi_mc1_en,1.7B,90,checkpoint,0.6535947712418301,153,False
truthfulqa-multi_mc1_en,1.7B,90,reference,0.6535947712418301,153,False
truthfulqa-multi_mc1_en,175M,10,checkpoint,0.5909090909090909,66,False
truthfulqa-multi_mc1_en,175M,10,reference,0.5303030303030303,66,False
truthfulqa-multi_mc1_en,175M,20,checkpoint,0.5151515151515151,66,False
truthfulqa-multi_mc1_en,175M,20,reference,0.4393939393939394,66,False
truthfulqa-multi_mc1_en,175M,30,checkpoint,0.6818181818181818,66,False
truthfulqa-multi_mc1_en,175M,30,reference,0.4242424242424242,66,False
truthfulqa-multi_mc1_en,175M,40,checkpoint,0.5454545454545454,66,False
truthfulqa-multi_mc1_en,175M,40,reference,0.4696969696969697,66,False
truthfulqa-multi_mc1_en,175M,50,checkpoint,0.696969696969697,66,False
truthfulqa-multi_mc1_en,175M,50,reference,0.4090909090909091,66,False
truthfulqa-multi_mc1_en,175M,60,checkpoint,0.6909090909090909,55,False
truthfulqa-multi_mc1_en,175M,60,reference,0.3818181818181818,55,False
truthfulqa-multi_mc1_en,175M,70,checkpoint,0.696969696969697,66,False
truthfulqa-multi_mc1_en,175M,70,reference,0.3484848484848485,66,False
truthfulqa-multi_mc1_en,175M,80,checkpoint,0.7727272727272727,66,False
truthfulqa-multi_mc1_en,175M,80,reference,0.3181818181818182,66,False
truthfulqa-multi_mc1_en,175M,90,checkpoint,0.8333333333333334,66,False
truthfulqa-multi_mc1_en,175M,90,reference,0.3484848484848485,66,False
truthfulqa-multi_mc1_en,175M,100,checkpoint,,0,False
truthfulqa-multi_mc1_en,175M,100,reference,0.3787878787878788,66,False
truthfulqa-multi_mc1_en,1B,10,checkpoint,0.5166666666666667,120,False
truthfulqa-multi_mc1_en,1B,10,reference,0.3916666666666666,120,False
truthfulqa-multi_mc1_en,1B,20,checkpoint,0.4833333333333333,120,False
truthfulqa-multi_mc1_en,1B,20,reference,0.3083333333333333,120,False
truthfulqa-multi_mc1_en,1B,30,checkpoint,0.4333333333333333,120,False
truthfulqa-multi_mc1_en,1B,30,reference,0.4583333333333333,120,False
truthfulqa-multi_mc1_en,1B,40,checkpoint,0.4583333333333333,120,False
truthfulqa-multi_mc1_en,1B,40,reference,0.4416666666666666,120,False
truthfulqa-multi_mc1_en,1B,50,checkpoint,0.6083333333333333,120,False
truthfulqa-multi_mc1_en,1B,50,reference,0.325,120,False
truthfulqa-multi_mc1_en,1B,60,checkpoint,0.5416666666666666,120,False
truthfulqa-multi_mc1_en,1B,60,reference,0.425,120,False
truthfulqa-multi_mc1_en,1B,70,checkpoint,0.6666666666666666,120,False
truthfulqa-multi_mc1_en,1B,70,reference,0.4583333333333333,120,False
truthfulqa-multi_mc1_en,1B,80,checkpoint,0.675,120,False
truthfulqa-multi_mc1_en,1B,80,reference,0.3416666666666667,120,False
truthfulqa-multi_mc1_en,1B,90,checkpoint,0.6666666666666666,120,False
truthfulqa-multi_mc1_en,1B,90,reference,0.3916666666666666,120,False
truthfulqa-multi_mc1_en,1B,100,checkpoint,,0,False
truthfulqa-multi_mc1_en,1B,100,reference,0.3333333333333333,120,False
truthfulqa-multi_mc1_en,350M,10,checkpoint,0.4725274725274725,91,False
truthfulqa-multi_mc1_en,350M,10,reference,0.4285714285714285,91,False
truthfulqa-multi_mc1_en,350M,20,checkpoint,0.4725274725274725,91,False
truthfulqa-multi_mc1_en,350M,20,reference,0.4285714285714285,91,False
truthfulqa-multi_mc1_en,350M,30,checkpoint,0.4065934065934066,91,False
truthfulqa-multi_mc1_en,350M,30,reference,0.2857142857142857,91,False
truthfulqa-multi_mc1_en,350M,40,checkpoint,0.4395604395604395,91,False
truthfulqa-multi_mc1_en,350M,40,reference,0.3076923076923077,91,False
truthfulqa-multi_mc1_en,350M,50,checkpoint,0.4835164835164835,91,False
truthfulqa-multi_mc1_en,350M,50,reference,0.4725274725274725,91,False
truthfulqa-multi_mc1_en,350M,60,checkpoint,0.6483516483516484,91,False
truthfulqa-multi_mc1_en,350M,60,reference,0.3186813186813186,91,False
truthfulqa-multi_mc1_en,350M,70,checkpoint,0.6373626373626373,91,False
truthfulqa-multi_mc1_en,350M,70,reference,0.4615384615384615,91,False
truthfulqa-multi_mc1_en,350M,80,checkpoint,0.7142857142857143,91,False
truthfulqa-multi_mc1_en,350M,80,reference,0.3956043956043956,91,False
truthfulqa-multi_mc1_en,350M,90,checkpoint,0.7692307692307693,91,False
truthfulqa-multi_mc1_en,350M,90,reference,0.5164835164835165,91,False
truthfulqa-multi_mc1_en,350M,100,checkpoint,,0,False
truthfulqa-multi_mc1_en,350M,100,reference,0.4065934065934066,91,False
truthfulqa-multi_mc1_en,600M,10,checkpoint,0.6666666666666666,105,False
truthfulqa-multi_mc1_en,600M,10,reference,0.4095238095238095,105,False
truthfulqa-multi_mc1_en,600M,20,checkpoint,0.4285714285714285,105,False
truthfulqa-multi_mc1_en,600M,20,reference,0.3142857142857143,105,False
truthfulqa-multi_mc1_en,600M,30,checkpoint,0.4666666666666667,105,False
truthfulqa-multi_mc1_en,600M,30,reference,0.3904761904761905,105,False
truthfulqa-multi_mc1_en,600M,40,checkpoint,0.5333333333333333,105,False
truthfulqa-multi_mc1_en,600M,40,reference,0.5238095238095238,105,False
truthfulqa-multi_mc1_en,600M,50,checkpoint,0.4095238095238095,105,False
truthfulqa-multi_mc1_en,600M,50,reference,0.3904761904761905,105,False
truthfulqa-multi_mc1_en,600M,60,checkpoint,0.5333333333333333,105,False
truthfulqa-multi_mc1_en,600M,60,reference,0.4095238095238095,105,False
truthfulqa-multi_mc1_en,600M,70,checkpoint,0.5619047619047619,105,False
truthfulqa-multi_mc1_en,600M,70,reference,0.4952380952380952,105,False
truthfulqa-multi_mc1_en,600M,80,checkpoint,0.6190476190476191,105,False
truthfulqa-multi_mc1_en,600M,80,reference,0.4666666666666667,105,False
truthfulqa-multi_mc1_en,600M,90,checkpoint,0.819047619047619,105,False
truthfulqa-multi_mc1_en,600M,90,reference,0.6285714285714286,105,False
truthfulqa-multi_mc1_en,600M,100,checkpoint,,0,False
truthfulqa-multi_mc1_en,600M,100,reference,0.6095238095238096,105,False
truthfulqa-multi_mc1_es,1.7B,10,checkpoint,0.4444444444444444,45,False
truthfulqa-multi_mc1_es,1.7B,10,reference,0.4444444444444444,45,False
truthfulqa-multi_mc1_es,1.7B,20,checkpoint,0.5111111111111111,45,False
truthfulqa-multi_mc1_es,1.7B,20,reference,0.5111111111111111,45,False
truthfulqa-multi_mc1_es,1.7B,30,checkpoint,0.4,45,False
truthfulqa-multi_mc1_es,1.7B,30,reference,0.4,45,False
truthfulqa-multi_mc1_es,1.7B,40,checkpoint,0.4888888888888889,45,False
truthfulqa-multi_mc1_es,1.7B,40,reference,0.4888888888888889,45,False
truthfulqa-multi_mc1_es,1.7B,50,checkpoint,0.6,45,False
truthfulqa-multi_mc1_es,1.7B,50,reference,0.6,45,False
truthfulqa-multi_mc1_es,1.7B,60,checkpoint,0.6888888888888889,45,False
truthfulqa-multi_mc1_es,1.7B,60,reference,0.6888888888888889,45,False
truthfulqa-multi_mc1_es,1.7B,70,checkpoint,0.6444444444444445,45,False
truthfulqa-multi_mc1_es,1.7B,70,reference,0.6444444444444445,45,False
truthfulqa-multi_mc1_es,1.7B,80,checkpoint,0.5333333333333333,45,False
truthfulqa-multi_mc1_es,1.7B,80,reference,0.5333333333333333,45,False
truthfulqa-multi_mc1_es,1.7B,90,checkpoint,0.7111111111111111,45,False
truthfulqa-multi_mc1_es,1.7B,90,reference,0.7111111111111111,45,False
truthfulqa-multi_mc1_es,175M,10,checkpoint,0.6388888888888888,36,False
truthfulqa-multi_mc1_es,175M,10,reference,0.6388888888888888,36,False
truthfulqa-multi_mc1_es,175M,20,checkpoint,0.7222222222222222,36,False
truthfulqa-multi_mc1_es,175M,20,reference,0.7222222222222222,36,False
truthfulqa-multi_mc1_es,175M,30,checkpoint,0.3611111111111111,36,False
truthfulqa-multi_mc1_es,175M,30,reference,0.5277777777777778,36,False
truthfulqa-multi_mc1_es,175M,40,checkpoint,0.5277777777777778,36,False
truthfulqa-multi_mc1_es,175M,40,reference,0.75,36,False
truthfulqa-multi_mc1_es,175M,50,checkpoint,0.6944444444444444,36,False
truthfulqa-multi_mc1_es,175M,50,reference,0.75,36,False
truthfulqa-multi_mc1_es,175M,60,checkpoint,0.6785714285714286,28,False
truthfulqa-multi_mc1_es,175M,60,reference,0.5714285714285714,28,False
truthfulqa-multi_mc1_es,175M,70,checkpoint,0.7222222222222222,36,False
truthfulqa-multi_mc1_es,175M,70,reference,0.6388888888888888,36,False
truthfulqa-multi_mc1_es,175M,80,checkpoint,0.8888888888888888,36,False
truthfulqa-multi_mc1_es,175M,80,reference,0.6944444444444444,36,False
truthfulqa-multi_mc1_es,175M,90,checkpoint,0.9444444444444444,36,False
truthfulqa-multi_mc1_es,175M,90,reference,0.6944444444444444,36,False
truthfulqa-multi_mc1_es,175M,100,checkpoint,,0,False
truthfulqa-multi_mc1_es,175M,100,reference,0.6944444444444444,36,False
truthfulqa-multi_mc1_es,1B,10,checkpoint,0.5277777777777778,36,False
truthfulqa-multi_mc1_es,1B,10,reference,0.5833333333333334,36,False
truthfulqa-multi_mc1_es,1B,20,checkpoint,0.25,36,False
truthfulqa-multi_mc1_es,1B,20,reference,0.7222222222222222,36,False
truthfulqa-multi_mc1_es,1B,30,checkpoint,0.5833333333333334,36,False
truthfulqa-multi_mc1_es,1B,30,reference,0.4444444444444444,36,False
truthfulqa-multi_mc1_es,1B,40,checkpoint,0.4166666666666667,36,False
truthfulqa-multi_mc1_es,1B,40,reference,0.3888888888888889,36,False
truthfulqa-multi_mc1_es,1B,50,checkpoint,0.4166666666666667,36,False
truthfulqa-multi_mc1_es,1B,50,reference,0.6111111111111112,36,False
truthfulqa-multi_mc1_es,1B,60,checkpoint,0.6111111111111112,36,False
truthfulqa-multi_mc1_es,1B,60,reference,0.3055555555555556,36,False
truthfulqa-multi_mc1_es,1B,70,checkpoint,0.4444444444444444,36,False
truthfulqa-multi_mc1_es,1B,70,reference,0.3333333333333333,36,False
truthfulqa-multi_mc1_es,1B,80,checkpoint,0.5555555555555556,36,False
truthfulqa-multi_mc1_es,1B,80,reference,0.4444444444444444,36,False
truthfulqa-multi_mc1_es,1B,90,checkpoint,0.6944444444444444,36,False
truthfulqa-multi_mc1_es,1B,90,reference,0.3333333333333333,36,False
truthfulqa-multi_mc1_es,1B,100,checkpoint,,0,False
truthfulqa-multi_mc1_es,1B,100,reference,0.25,36,False
truthfulqa-multi_mc1_es,350M,10,checkpoint,0.6388888888888888,36,False
truthfulqa-multi_mc1_es,350M,10,reference,0.1944444444444444,36,False
truthfulqa-multi_mc1_es,350M,20,checkpoint,0.5,36,False
truthfulqa-multi_mc1_es,350M,20,reference,0.4444444444444444,36,False
truthfulqa-multi_mc1_es,350M,30,checkpoint,0.5833333333333334,36,False
truthfulqa-multi_mc1_es,350M,30,reference,0.4722222222222222,36,False
truthfulqa-multi_mc1_es,350M,40,checkpoint,0.5555555555555556,36,False
truthfulqa-multi_mc1_es,350M,40,reference,0.5277777777777778,36,False
truthfulqa-multi_mc1_es,350M,50,checkpoint,0.6666666666666666,36,False
truthfulqa-multi_mc1_es,350M,50,reference,0.3611111111111111,36,False
truthfulqa-multi_mc1_es,350M,60,checkpoint,0.6944444444444444,36,False
truthfulqa-multi_mc1_es,350M,60,reference,0.4166666666666667,36,False
truthfulqa-multi_mc1_es,350M,70,checkpoint,0.7222222222222222,36,False
truthfulqa-multi_mc1_es,350M,70,reference,0.4444444444444444,36,False
truthfulqa-multi_mc1_es,350M,80,checkpoint,0.8611111111111112,36,False
truthfulqa-multi_mc1_es,350M,80,reference,0.5,36,False
truthfulqa-multi_mc1_es,350M,90,checkpoint,0.8888888888888888,36,False
truthfulqa-multi_mc1_es,350M,90,reference,0.3333333333333333,36,False
truthfulqa-multi_mc1_es,350M,100,checkpoint,,0,False
truthfulqa-multi_mc1_es,350M,100,reference,0.4166666666666667,36,False
truthfulqa-multi_mc1_es,600M,10,checkpoint,0.5277777777777778,36,False
truthfulqa-multi_mc1_es,600M,10,reference,0.6944444444444444,36,False
truthfulqa-multi_mc1_es,600M,20,checkpoint,0.5555555555555556,36,False
truthfulqa-multi_mc1_es,600M,20,reference,0.3055555555555556,36,False
truthfulqa-multi_mc1_es,600M,30,checkpoint,0.4722222222222222,36,False
truthfulqa-multi_mc1_es,600M,30,reference,0.4444444444444444,36,False
truthfulqa-multi_mc1_es,600M,40,checkpoint,0.75,36,False
truthfulqa-multi_mc1_es,600M,40,reference,0.75,36,False
truthfulqa-multi_mc1_es,600M,50,checkpoint,0.5833333333333334,36,False
truthfulqa-multi_mc1_es,600M,50,reference,0.3333333333333333,36,False
truthfulqa-multi_mc1_es,600M,60,checkpoint,0.6111111111111112,36,False
truthfulqa-multi_mc1_es,600M,60,reference,0.4444444444444444,36,False
truthfulqa-multi_mc1_es,600M,70,checkpoint,0.8333333333333334,36,False
truthfulqa-multi_mc1_es,600M,70,reference,0.5833333333333334,36,False
truthfulqa-multi_mc1_es,600M,80,checkpoint,0.8611111111111112,36,False
truthfulqa-multi_mc1_es,600M,80,reference,0.6666666666666666,36,False
truthfulqa-multi_mc1_es,600M,90,checkpoint,0.75,36,False
truthfulqa-multi_mc1_es,600M,90,reference,0.5,36,False
truthfulqa-multi_mc1_es,600M,100,checkpoint,,0,False
truthfulqa-multi_mc1_es,600M,100,reference,0.6388888888888888,36,False
xcopa_id,1.7B,10,checkpoint,0.4285714285714285,28,True
xcopa_id,1.7B,10,reference,0.4285714285714285,28,True
xcopa_id,1.7B,20,checkpoint,0.5714285714285714,28,True
xcopa_id,1.7B,20,reference,0.5714285714285714,28,True
xcopa_id,1.7B,30,checkpoint,0.4642857142857143,28,True
xcopa_id,1.7B,30,reference,0.4642857142857143,28,True
xcopa_id,1.7B,40,checkpoint,0.7142857142857143,28,True
xcopa_id,1.7B,40,reference,0.7142857142857143,28,True
xcopa_id,1.7B,50,checkpoint,0.3214285714285714,28,True
xcopa_id,1.7B,50,reference,0.3214285714285714,28,True
xcopa_id,1.7B,60,checkpoint,0.3928571428571428,28,True
xcopa_id,1.7B,60,reference,0.3928571428571428,28,True
xcopa_id,1.7B,70,checkpoint,0.5714285714285714,28,True
xcopa_id,1.7B,70,reference,0.5714285714285714,28,True
xcopa_id,1.7B,80,checkpoint,0.3928571428571428,28,True
xcopa_id,1.7B,80,reference,0.3928571428571428,28,True
xcopa_id,1.7B,90,checkpoint,0.5357142857142857,28,True
xcopa_id,1.7B,90,reference,0.5357142857142857,28,True
xcopa_id,175M,10,checkpoint,0.5714285714285714,21,True
xcopa_id,175M,10,reference,0.5714285714285714,21,True
xcopa_id,175M,20,checkpoint,0.5238095238095238,21,True
xcopa_id,175M,20,reference,0.4761904761904761,21,True
xcopa_id,175M,30,checkpoint,0.0476190476190476,21,True
xcopa_id,175M,30,reference,0.3809523809523809,21,True
xcopa_id,175M,40,checkpoint,0.6666666666666666,21,True
xcopa_id,175M,40,reference,0.4761904761904761,21,True
xcopa_id,175M,50,checkpoint,0.6190476190476191,21,True
xcopa_id,175M,50,reference,0.2857142857142857,21,True
xcopa_id,175M,60,checkpoint,0.8,15,True
xcopa_id,175M,60,reference,0.4,15,True
xcopa_id,175M,70,checkpoint,0.8095238095238095,21,True
xcopa_id,175M,70,reference,0.4761904761904761,21,True
xcopa_id,175M,80,checkpoint,0.7142857142857143,21,True
xcopa_id,175M,80,reference,0.4285714285714285,21,True
xcopa_id,175M,90,checkpoint,0.7619047619047619,21,True
xcopa_id,175M,90,reference,0.4761904761904761,21,True
xcopa_id,175M,100,checkpoint,,0,True
xcopa_id,175M,100,reference,0.5238095238095238,21,True
xcopa_id,1B,10,checkpoint,0.75,28,True
xcopa_id,1B,10,reference,0.4642857142857143,28,True
xcopa_id,1B,20,checkpoint,0.3571428571428571,28,True
xcopa_id,1B,20,reference,0.25,28,True
xcopa_id,1B,30,checkpoint,0.5714285714285714,28,True
xcopa_id,1B,30,reference,0.6071428571428571,28,True
xcopa_id,1B,40,checkpoint,0.7142857142857143,28,True
xcopa_id,1B,40,reference,0.5714285714285714,28,True
xcopa_id,1B,50,checkpoint,0.6785714285714286,28,True
xcopa_id,1B,50,reference,0.4285714285714285,28,True
xcopa_id,1B,60,checkpoint,0.6071428571428571,28,True
xcopa_id,1B,60,reference,0.4285714285714285,28,True
xcopa_id,1B,70,checkpoint,0.6428571428571429,28,True
xcopa_id,1B,70,reference,0.4642857142857143,28,True
xcopa_id,1B,80,checkpoint,0.7142857142857143,28,True
xcopa_id,1B,80,reference,0.4642857142857143,28,True
xcopa_id,1B,90,checkpoint,0.7857142857142857,28,True
xcopa_id,1B,90,reference,0.5357142857142857,28,True
xcopa_id,1B,100,checkpoint,,0,True
xcopa_id,1B,100,reference,0.5,28,True
xcopa_id,350M,10,checkpoint,0.5714285714285714,21,True
xcopa_id,350M,10,reference,0.4761904761904761,21,True
xcopa_id,350M,20,checkpoint,0.5238095238095238,21,True
xcopa_id,350M,20,reference,0.0,21,True
xcopa_id,350M,30,checkpoint,0.7142857142857143,21,True
xcopa_id,350M,30,reference,0.4761904761904761,21,True
xcopa_id,350M,40,checkpoint,0.5714285714285714,21,True
xcopa_id,350M,40,reference,0.6666666666666666,21,True
xcopa_id,350M,50,checkpoint,0.5714285714285714,21,True
xcopa_id,350M,50,reference,0.4761904761904761,21,True
xcopa_id,350M,60,checkpoint,0.6190476190476191,21,True
xcopa_id,350M,60,reference,0.5714285714285714,21,True
xcopa_id,350M,70,checkpoint,0.6666666666666666,21,True
xcopa_id,350M,70,reference,0.5238095238095238,21,True
xcopa_id,350M,80,checkpoint,0.6190476190476191,21,True
xcopa_id,350M,80,reference,0.6190476190476191,21,True
xcopa_id,350M,90,checkpoint,0.8095238095238095,21,True
xcopa_id,350M,90,reference,0.238095238095238,21,True
xcopa_id,350M,100,checkpoint,,0,True
xcopa_id,350M,100,reference,0.3333333333333333,21,True
xcopa_id,600M,10,checkpoint,0.6190476190476191,21,True
xcopa_id,600M,10,reference,0.4761904761904761,21,True
xcopa_id,600M,20,checkpoint,0.6190476190476191,21,True
xcopa_id,600M,20,reference,0.3809523809523809,21,True
xcopa_id,600M,30,checkpoint,0.7619047619047619,21,True
xcopa_id,600M,30,reference,0.5238095238095238,21,True
xcopa_id,600M,40,checkpoint,0.4285714285714285,21,True
xcopa_id,600M,40,reference,0.4761904761904761,21,True
xcopa_id,600M,50,checkpoint,0.6190476190476191,21,True
xcopa_id,600M,50,reference,0.3809523809523809,21,True
xcopa_id,600M,60,checkpoint,0.7619047619047619,21,True
xcopa_id,600M,60,reference,0.6190476190476191,21,True
xcopa_id,600M,70,checkpoint,0.6190476190476191,21,True
xcopa_id,600M,70,reference,0.4761904761904761,21,True
xcopa_id,600M,80,checkpoint,0.7619047619047619,21,True
xcopa_id,600M,80,reference,0.4285714285714285,21,True
xcopa_id,600M,90,checkpoint,0.7619047619047619,21,True
xcopa_id,600M,90,reference,0.4761904761904761,21,True
xcopa_id,600M,100,checkpoint,,0,True
xcopa_id,600M,100,reference,0.5714285714285714,21,True
xcopa_it,1.7B,10,checkpoint,0.6222222222222222,45,True
xcopa_it,1.7B,10,reference,0.6222222222222222,45,True
xcopa_it,1.7B,20,checkpoint,0.4666666666666667,45,True
xcopa_it,1.7B,20,reference,0.4666666666666667,45,True
xcopa_it,1.7B,30,checkpoint,0.6222222222222222,45,True
xcopa_it,1.7B,30,reference,0.6222222222222222,45,True
xcopa_it,1.7B,40,checkpoint,0.6888888888888889,45,True
xcopa_it,1.7B,40,reference,0.6888888888888889,45,True
xcopa_it,1.7B,50,checkpoint,0.5777777777777777,45,True
xcopa_it,1.7B,50,reference,0.5777777777777777,45,True
xcopa_it,1.7B,60,checkpoint,0.8,45,True
xcopa_it,1.7B,60,reference,0.8,45,True
xcopa_it,1.7B,70,checkpoint,0.3333333333333333,45,True
xcopa_it,1.7B,70,reference,0.3333333333333333,45,True
xcopa_it,1.7B,80,checkpoint,0.8,45,True
xcopa_it,1.7B,80,reference,0.8,45,True
xcopa_it,1.7B,90,checkpoint,0.7777777777777778,45,True
xcopa_it,1.7B,90,reference,0.7777777777777778,45,True
xcopa_it,175M,10,checkpoint,0.2777777777777778,36,False
xcopa_it,175M,10,reference,0.5277777777777778,36,False
xcopa_it,175M,20,checkpoint,0.4722222222222222,36,False
xcopa_it,175M,20,reference,0.5277777777777778,36,False
xcopa_it,175M,30,checkpoint,0.3888888888888889,36,False
xcopa_it,175M,30,reference,0.6666666666666666,36,False
xcopa_it,175M,40,checkpoint,0.7222222222222222,36,False
xcopa_it,175M,40,reference,0.4444444444444444,36,False
xcopa_it,175M,50,checkpoint,0.4722222222222222,36,False
xcopa_it,175M,50,reference,0.6111111111111112,36,False
xcopa_it,175M,60,checkpoint,0.6428571428571429,28,False
xcopa_it,175M,60,reference,0.4642857142857143,28,False
xcopa_it,175M,70,checkpoint,0.6388888888888888,36,False
xcopa_it,175M,70,reference,0.2777777777777778,36,False
xcopa_it,175M,80,checkpoint,0.6944444444444444,36,False
xcopa_it,175M,80,reference,0.4722222222222222,36,False
xcopa_it,175M,90,checkpoint,0.6944444444444444,36,False
xcopa_it,175M,90,reference,0.6111111111111112,36,False
xcopa_it,175M,100,checkpoint,,0,False
xcopa_it,175M,100,reference,0.4444444444444444,36,False
xcopa_it,1B,10,checkpoint,0.3888888888888889,36,True
xcopa_it,1B,10,reference,0.3333333333333333,36,True
xcopa_it,1B,20,checkpoint,0.4722222222222222,36,True
xcopa_it,1B,20,reference,0.5555555555555556,36,True
xcopa_it,1B,30,checkpoint,0.3055555555555556,36,True
xcopa_it,1B,30,reference,0.2777777777777778,36,True
xcopa_it,1B,40,checkpoint,0.2777777777777778,36,True
xcopa_it,1B,40,reference,0.3888888888888889,36,True
xcopa_it,1B,50,checkpoint,0.4722222222222222,36,True
xcopa_it,1B,50,reference,0.6944444444444444,36,True
xcopa_it,1B,60,checkpoint,0.5555555555555556,36,True
xcopa_it,1B,60,reference,0.5,36,True
xcopa_it,1B,70,checkpoint,0.6388888888888888,36,True
xcopa_it,1B,70,reference,0.5277777777777778,36,True
