L,task,trained,reference_size,k,observed,alpha_own,alpha_pooled,pred_transfer,err_transfer,pred_last,err_last,pred_own,err_own
15,bpb_dan_Latn,False,1.7B,2,1.554922,0.18256433553167842,0.1525452769046806,1.6904240107859079,0.08714392798218043,2.107769,0.35554645184774536,,
15,bpb_dan_Latn,False,1.7B,3,1.554922,0.18256433553167842,0.1525452769046806,1.680981094120644,0.08107100814101549,1.948467,0.25309629679173623,1.596575804610176,0.02678835633567213
15,bpb_dan_Latn,False,1.7B,4,1.554922,0.18256433553167842,0.1525452769046806,1.6677434074811084,0.07255759934010096,1.765966,0.13572642228999268,1.6011940474579602,0.029758436409003358
15,bpb_dclm,True,1.7B,1,0.808792,0.13281741749601217,0.15893773944367995,0.7494512973267318,-0.07336954701983722,1.075673,0.32997482665506106,,
15,bpb_dclm,True,1.7B,2,0.808792,0.13281741749601217,0.15893773944367995,0.7429934113454053,-0.08135415366941642,0.946931,0.1707966943293208,,
15,bpb_dclm,True,1.7B,3,0.808792,0.13281741749601217,0.15893773944367995,0.7483376826809516,-0.07474643334633427,0.895798,0.10757524802421393,0.7591299181531871,-0.061402785693741864
15,bpb_dclm,True,1.7B,4,0.808792,0.13281741749601217,0.15893773944367995,0.7567641955999597,-0.0643277930543827,0.851484,0.05278489401477768,0.7840593918353465,-0.03057968941910096
15,bpb_deu_Latn,True,1.7B,1,0.775631,0.1878765050924955,0.1525452769046806,0.8101931239958281,0.044560008555393146,1.146076,0.47760468573329345,,
15,bpb_deu_Latn,True,1.7B,2,0.775631,0.1878765050924955,0.1525452769046806,0.7810374630736282,0.00697040612562964,0.958207,0.23539028223472255,,
15,bpb_deu_Latn,True,1.7B,3,0.775631,0.1878765050924955,0.1525452769046806,0.7721593550516646,-0.0044758976218529254,0.884653,0.1405591060697678,0.7003373015804039,-0.09707412212714049
15,bpb_deu_Latn,True,1.7B,4,0.775631,0.1878765050924955,0.1525452769046806,0.7690240597013356,-0.008518148834515868,0.823745,0.062032074530285655,0.733035620499971,-0.05491706687848862
15,bpb_div_Thaa,False,1.7B,1,1.642774,0.21311342800014468,0.1525452769046806,1.65138786503949,0.005243487564016731,2.336006,0.4219886606435212,,
15,bpb_div_Thaa,False,1.7B,2,1.642774,0.21311342800014468,0.1525452769046806,1.589816856321516,-0.03223641455153534,1.947822,0.1856907888729673,,
15,bpb_div_Thaa,False,1.7B,3,1.642774,0.21311342800014468,0.1525452769046806,1.6218670971568532,-0.01272658493690963,1.978552,0.20439695295883678,1.6534311327374915,0.006487278674663454
15,bpb_div_Thaa,False,1.7B,4,1.642774,0.21311342800014468,0.1525452769046806,1.5686034136574878,-0.04514959838816062,1.538724,-0.06333798806165668,1.4448752876874074,-0.1204661823918522
15,bpb_ekk_Latn,False,1.7B,1,2.392204,0.11819816393216973,0.15893773944367995,2.215379854750869,-0.07391683370194634,3.179692,0.32918931663018713,,
15,bpb_ekk_Latn,False,1.7B,2,2.392204,0.11819816393216973,0.15893773944367995,2.216824173602055,-0.07331307296449012,2.8517149999999996,0.19208687887822257,,
15,bpb_ekk_Latn,False,1.7B,3,2.392204,0.11819816393216973,0.15893773944367995,2.245319091742925,-0.06140149763861063,2.718059,0.1362153896574037,2.358888236433334,-0.013926807064391615
15,bpb_ekk_Latn,False,1.7B,4,2.392204,0.11819816393216973,0.15893773944367995,2.276158119215253,-0.048510027064893754,2.579898,0.07846069983998022,2.405489807706367,0.005553793784462735
15,bpb_ell_Grek,False,1.7B,1,0.863562,0.1970037400163456,0.1525452769046806,0.9743743059379815,0.12832003485329532,1.378322,0.5960892211560953,,
15,bpb_ell_Grek,False,1.7B,2,0.863562,0.1970037400163456,0.1525452769046806,0.9280130500154787,0.07463395797346187,1.124829,0.302545734990655,,
15,bpb_ell_Grek,False,1.7B,3,0.863562,0.1970037400163456,0.1525452769046806,0.9197379073481511,0.06505138872269858,1.058961,0.22627095680449114,0.8270773729844784,-0.04224899545779189
15,bpb_ell_Grek,False,1.7B,4,0.863562,0.1970037400163456,0.1525452769046806,0.9128859870444312,0.05711690306478422,0.967894,0.12081587656705596,0.8594577307817127,-0.004752720960726996
15,bpb_epo_Latn,False,1.7B,1,1.898547,0.14246229326976415,0.15893773944367995,1.9201128779415662,0.011359148834116917,2.755901,0.45158429051269217,,
15,bpb_epo_Latn,False,1.7B,2,1.898547,0.14246229326976415,0.15893773944367995,1.9031792620937706,0.002439898561252714,2.425071,0.2773299791893485,,
15,bpb_epo_Latn,False,1.7B,3,1.898547,0.14246229326976415,0.15893773944367995,1.908539167317094,0.005263060286152494,2.264806,0.19291542426919117,1.9038145322430648,0.0027745071589298895
15,bpb_epo_Latn,False,1.7B,4,1.898547,0.14246229326976415,0.15893773944367995,1.92520037720666,0.014038829276630995,2.149946,0.13241652695456047,1.9687120216238894,0.036957221298123975
15,bpb_eus_Latn,False,1.7B,1,2.268424,0.11699758231622492,0.15893773944367995,2.0784129208069344,-0.08376347596087222,2.983106,0.3150566208081028,,
15,bpb_eus_Latn,False,1.7B,2,2.268424,0.11699758231622492,0.15893773944367995,2.0606759332627997,-0.0915825554381369,2.626512,0.15785761392050163,,
15,bpb_eus_Latn,False,1.7B,3,2.268424,0.11699758231622492,0.15893773944367995,2.086464948331429,-0.08021386287068519,2.524068,0.11269674452395152,2.1594964963127876,-0.04801902276082971
15,bpb_eus_Latn,False,1.7B,4,2.268424,0.11699758231622492,0.15893773944367995,2.1208880198485796,-0.06503897867039868,2.423621,0.0684162220114052,2.2450506115683218,-0.010303800538029153
15,bpb_fas_Arab,True,1.7B,1,0.60074,0.18701090546835314,0.1525452769046806,0.6308299580221324,0.05008815464615694,0.892354,0.48542464294037335,,
15,bpb_fas_Arab,True,1.7B,2,0.60074,0.18701090546835314,0.1525452769046806,0.6085704785223892,0.013034721380945436,0.74716,0.24373272963345205,,
15,bpb_fas_Arab,True,1.7B,3,0.60074,0.18701090546835314,0.1525452769046806,0.6018712771509455,0.0018831393796740834,0.690057,0.14867829676732025,0.5472281758373673,-0.08907651257221556
15,bpb_fas_Arab,True,1.7B,4,0.60074,0.18701090546835314,0.1525452769046806,0.5994821497853033,-0.0020938346284527574,0.642315,0.06920631221493477,0.5720992286974244,-0.04767581866127725
15,bpb_fil_Latn,False,1.7B,1,1.507765,0.17798698601347043,0.1525452769046806,1.5844955174421393,0.05089023650379159,2.241382,0.4865592449751786,,
15,bpb_fil_Latn,False,1.7B,2,1.507765,0.17798698601347043,0.1525452769046806,1.5410155814083688,0.022052893792049017,1.907336,0.2650088044224398,,
15,bpb_fil_Latn,False,1.7B,3,1.507765,0.17798698601347043,0.1525452769046806,1.5282973703598797,0.013617752341962872,1.761998,0.16861579888112532,1.4212244798216953,-0.05739655727404782
15,bpb_fil_Latn,False,1.7B,4,1.507765,0.17798698601347043,0.1525452769046806,1.5243297207087771,0.01098627485634507,1.640008,0.08770796510066216,1.4726187528771455,-0.02331016247416177
15,bpb_fin_Latn,False,1.7B,1,2.011932,0.15917530098208418,0.1525452769046806,2.0344487768117006,0.011191619205669339,2.8778729999999997,0.4304027173880628,,
15,bpb_fin_Latn,False,1.7B,2,2.011932,0.15917530098208418,0.1525452769046806,2.003938957286669,-0.003972819515436412,2.512039,0.2485705282285884,,
15,bpb_fin_Latn,False,1.7B,3,2.011932,0.15917530098208418,0.1525452769046806,2.0023401974192403,-0.00476745863218018,2.343368,0.16473518985731134,1.9520791599034892,-0.02974893788483438
15,bpb_fin_Latn,False,1.7B,4,2.011932,0.15917530098208418,0.1525452769046806,2.0028240490447944,-0.004526967588966946,2.173259,0.08018511560032844,1.9848917246606181,-0.013439954898764817
15,bpb_fra_Latn,True,1.7B,1,0.703345,0.1733469383096467,0.1525452769046806,0.7131792846122975,0.013982163251743479,1.008843,0.4343501411114033,,
15,bpb_fra_Latn,True,1.7B,2,0.703345,0.1733469383096467,0.1525452769046806,0.6914053588075532,-0.016975511580301042,0.853043,0.2128372278184959,,
15,bpb_fra_Latn,True,1.7B,3,0.703345,0.1733469383096467,0.1525452769046806,0.6864620385013791,-0.024003812494040475,0.793195,0.12774669614485065,0.6380460391532232,-0.09284058441700271
15,bpb_fra_Latn,True,1.7B,4,0.703345,0.1733469383096467,0.1525452769046806,0.6863392565489377,-0.02417838109471499,0.743806,0.05752653392005341,0.6672427471788139,-0.05132936584632871
15,bpb_gle_Latn,False,1.7B,1,1.969206,0.15052758566322635,0.15893773944367995,1.911393329355663,-0.029358366084775756,2.743386,0.39314322625464276,,
15,bpb_gle_Latn,False,1.7B,2,1.969206,0.15052758566322635,0.15893773944367995,1.891829749586636,-0.039293121396828945,2.407165,0.22240385211095232,,
15,bpb_gle_Latn,False,1.7B,3,1.969206,0.15052758566322635,0.15893773944367995,1.9003117213136238,-0.034985815951391684,2.262547,0.1489641002515735,1.9035332031281864,-0.033349886640510744
15,bpb_gle_Latn,False,1.7B,4,1.969206,0.15052758566322635,0.15893773944367995,1.9079627407487314,-0.031100483774307314,2.101029,0.06694220919497504,1.9298546553654299,-0.019983356050392965
15,bpb_glg_Latn,False,1.7B,1,1.3626,0.13772227724270025,0.15893773944367995,1.3219622958658217,-0.029823649004974556,1.897387,0.3924754146484661,,
15,bpb_glg_Latn,False,1.7B,2,1.3626,0.13772227724270025,0.15893773944367995,1.3051999188156989,-0.04212540817870335,1.656635,0.2157896668134449,,
15,bpb_glg_Latn,False,1.7B,3,1.3626,0.13772227724270025,0.15893773944367995,1.312757058459619,-0.03657929072389618,1.567062,0.1500528401585204,1.3166373666219184,-0.03373156713494906
15,bpb_glg_Latn,False,1.7B,4,1.3626,0.13772227724270025,0.15893773944367995,1.3263789763861331,-0.026582286521258564,1.488485,0.0923858799354176,1.365106052046262,0.0018391692692366535
15,bpb_gmh_Latn,False,1.7B,1,1.66138,0.11545636738063657,0.15893773944367995,1.4798749580668866,-0.10924956477934816,2.124036,0.2784769288182112,,
15,bpb_gmh_Latn,False,1.7B,2,1.66138,0.11545636738063657,0.15893773944367995,1.4770436161844933,-0.11095377566571571,1.895193,0.14073420891066452,,
15,bpb_gmh_Latn,False,1.7B,3,1.66138,0.11545636738063657,0.15893773944367995,1.4956340805494976,-0.0997640030880969,1.809575,0.08919994221671132,1.5637503767267413,-0.058764173923641035
15,bpb_gmh_Latn,False,1.7B,4,1.66138,0.11545636738063657,0.15893773944367995,1.5193155689548514,-0.08550989601725592,1.732778,0.04297511707135023,1.6116263829244466,-0.029947162645242796
15,bpb_guj_Gujr,False,1.7B,1,1.018477,0.1785636831676594,0.1525452769046806,1.0460242784437077,0.02704752139096674,1.479676,0.4528320227162713,,
15,bpb_guj_Gujr,False,1.7B,2,1.018477,0.1785636831676594,0.1525452769046806,0.9793229789468499,-0.0384436968661542,1.166848,0.14567928387189893,,
15,bpb_guj_Gujr,False,1.7B,3,1.018477,0.1785636831676594,0.1525452769046806,0.9667600351887211,-0.050778726285698114,1.104333,0.08429841812824436,0.8349521529576013,-0.1801953770604528
15,bpb_guj_Gujr,False,1.7B,4,1.018477,0.1785636831676594,0.1525452769046806,0.9741103159034614,-0.04356179285004831,1.080514,0.060911537521220305,0.9403289340015507,-0.0767303198780624
15,bpb_heb_Hebr,False,1.7B,1,1.383638,0.11983730731211066,0.15893773944367995,1.2607937742077497,-0.08878350102573808,1.809593,0.30785147560272275,,
15,bpb_heb_Hebr,False,1.7B,2,1.383638,0.11983730731211066,0.15893773944367995,1.2565752858695236,-0.09183233918877359,1.609996,0.1635962585589584,,
15,bpb_heb_Hebr,False,1.7B,3,1.383638,0.11983730731211066,0.15893773944367995,1.2739881828222133,-0.07924747454015188,1.545277,0.11682174094669277,1.3355079308926796,-0.03478515992428679
15,bpb_heb_Hebr,False,1.7B,4,1.383638,0.11983730731211066,0.15893773944367995,1.2908137112997067,-0.06708712011399894,1.460781,0.055753744837884034,1.361128058853479,-0.016268663585793992
15,bpb_hif_Latn,False,1.7B,1,1.643932,0.13025987994720528,0.15893773944367995,1.5502361064962253,-0.056994993408349376,2.225024,0.3534769078039724,,
15,bpb_hif_Latn,False,1.7B,2,1.643932,0.13025987994720528,0.15893773944367995,1.5456593071100848,-0.05977904979641198,1.981169,0.2051404802631739,,
15,bpb_hif_Latn,False,1.7B,3,1.643932,0.13025987994720528,0.15893773944367995,1.5568163929500174,-0.0529922205115434,1.863682,0.13367341228225993,1.5928149387533368,-0.0310943890907064
15,bpb_hif_Latn,False,1.7B,4,1.643932,0.13025987994720528,0.15893773944367995,1.574481810085636,-0.04224638848465997,1.772007,0.07790772367713517,1.6369400200009505,-0.0042532051198282145
15,bpb_hin_Deva,False,1.7B,1,0.722376,0.1525452769046806,0.15893773944367995,0.7151179441332737,-0.01004747647586069,1.026395,0.42085977385738166,,
15,bpb_hin_Deva,False,1.7B,2,0.722376,0.1525452769046806,0.15893773944367995,0.7017128955056242,-0.028604361848089923,0.885183,0.22537708893983194,,
15,bpb_hin_Deva,False,1.7B,3,0.722376,0.1525452769046806,0.15893773944367995,0.705591635684163,-0.023234941797397702,0.841838,0.16537371119749267,0.7005495267006959,-0.0302148372859897
15,bpb_hin_Deva,False,1.7B,4,0.722376,0.1525452769046806,0.15893773944367995,0.7085977953406345,-0.019073452965443927,0.780847,0.08094261160392917,0.7147691792986927,-0.010530278831671262
15,bpb_hrv_Latn,False,1.7B,1,1.873485,0.16034701221976042,0.1525452769046806,1.9710493600720438,0.052076403105465865,2.78819,0.4882371622938001,,
15,bpb_hrv_Latn,False,1.7B,2,1.873485,0.16034701221976042,0.1525452769046806,1.9424308303580788,0.03680084460675093,2.436115,0.30031198541755066,,
15,bpb_hrv_Latn,False,1.7B,3,1.873485,0.16034701221976042,0.1525452769046806,1.943473967538141,0.03735763432220748,2.280557,0.2172806294152341,1.9056631556172046,0.017175560849008394
15,bpb_hrv_Latn,False,1.7B,4,1.873485,0.16034701221976042,0.1525452769046806,1.9412034948646402,0.03614573634944507,2.0975,0.11957128026111769,1.9207674722223596,0.025237710588747433
15,bpb_hun_Latn,False,1.7B,1,1.983131,0.16110320213683907,0.1525452769046806,2.032139950221692,0.02471291620255643,2.874607,0.4495295570489293,,
15,bpb_hun_Latn,False,1.7B,2,1.983131,0.16110320213683907,0.1525452769046806,1.983365985174062,0.00011849200787136726,2.463521,0.24223815774147048,,
15,bpb_hun_Latn,False,1.7B,3,1.983131,0.16110320213683907,0.1525452769046806,1.9737620920747343,-0.004724301080092883,2.291261,0.15537551477940692,1.8692623879869787,-0.05741860321533032
15,bpb_hun_Latn,False,1.7B,4,1.983131,0.16110320213683907,0.1525452769046806,1.9804187413640644,-0.001367664887461093,2.16919,0.09382083180586658,1.9575607914351962,-0.012893857523685395
15,bpb_hye_Armn,False,1.7B,1,1.278331,0.20801840141561245,0.1525452769046806,1.3842207166371405,0.08283434934859626,1.958079,0.5317464725489719,,
15,bpb_hye_Armn,False,1.7B,2,1.278331,0.20801840141561245,0.1525452769046806,1.2911800910915496,0.010051458574930533,1.532754,0.19902748192760703,,
15,bpb_hye_Armn,False,1.7B,3,1.278331,0.20801840141561245,0.1525452769046806,1.2621294275644548,-0.012674004178530693,1.413624,0.10583565602336162,1.0444220886116236,-0.18297992569090207
15,bpb_hye_Armn,False,1.7B,4,1.278331,0.20801840141561245,0.1525452769046806,1.2605080157512007,-0.013942386008631062,1.361522,0.06507782413162146,1.1691344979665952,-0.08542114838285617
15,bpb_ind_Latn,True,1.7B,1,0.77542,0.18007751855303436,0.1525452769046806,0.8013240062988765,0.03340642013215607,1.13353,0.46182713884088616,,
15,bpb_ind_Latn,True,1.7B,2,0.77542,0.18007751855303436,0.1525452769046806,0.7746438768291843,-0.0010009068257404463,0.953016,0.22903200845993135,,
15,bpb_ind_Latn,True,1.7B,3,0.77542,0.18007751855303436,0.1525452769046806,0.7677703341346068,-0.009865190303826538,0.884068,0.14011503443295242,0.7059445341080287,-0.08959720653577583
15,bpb_ind_Latn,True,1.7B,4,0.77542,0.18007751855303436,0.1525452769046806,0.7661935455906344,-0.011898654160797564,0.825684,0.06482164504397614,0.738105248310088,-0.04812198768398036
15,bpb_isl_Latn,False,1.7B,1,2.164518,0.11471393946079196,0.15893773944367995,1.9994381264193444,-0.07626634362969298,2.869755,0.3258171103220208,,
15,bpb_isl_Latn,False,1.7B,2,2.164518,0.11471393946079196,0.15893773944367995,2.0017515156819554,-0.07519756560954667,2.576346,0.19026314403483816,,
15,bpb_isl_Latn,False,1.7B,3,2.164518,0.11471393946079196,0.15893773944367995,2.032016715895313,-0.06121514540636174,2.470863,0.14153035456392593,2.154550111482989,-0.004605130803722185
15,bpb_isl_Latn,False,1.7B,4,2.164518,0.11471393946079196,0.15893773944367995,2.06087450482976,-0.04788294445702936,2.339114,0.08066276187123403,2.1882922217801517,0.010983610106338472
15,bpb_ita_Latn,True,1.7B,1,0.799707,0.18172615063508757,0.1525452769046806,0.8290688064146318,0.03671570514529924,1.172777,0.4665083586863689,,
15,bpb_ita_Latn,True,1.7B,2,0.799707,0.18172615063508757,0.1525452769046806,0.8007997631901971,0.0013664544516893468,0.984377,0.2309220752100457,,
15,bpb_ita_Latn,True,1.7B,3,0.799707,0.18172615063508757,0.1525452769046806,0.7930928276891788,-0.008270744548717438,0.911843,0.14022135607166128,0.7262431620516169,-0.09186344242126564
15,bpb_ita_Latn,True,1.7B,4,0.799707,0.18172615063508757,0.1525452769046806,0.7912629180944994,-0.010558969604493271,0.85205,0.06545272205945432,0.7605527682088773,-0.04896072160319048
15,bpb_jpn_Jpan,True,1.7B,1,0.76617,0.17842749578674735,0.1525452769046806,0.7892426081288697,0.030114215029131506,1.11644,0.45717007974731466,,
15,bpb_jpn_Jpan,True,1.7B,2,0.76617,0.17842749578674735,0.1525452769046806,0.7652220554594513,-0.0012372509241404587,0.94421,0.23237662659723035,,
15,bpb_jpn_Jpan,True,1.7B,3,0.76617,0.17842749578674735,0.1525452769046806,0.7589478328746938,-0.009426324608515358,0.875098,0.1421721027970294,0.7027020535853732,-0.08283794251227121
15,bpb_jpn_Jpan,True,1.7B,4,0.76617,0.17842749578674735,0.1525452769046806,0.7572763901393558,-0.011607880575648025,0.81571,0.06465927927222422,0.7311497007794748,-0.04570826216182464
15,bpb_kan_Knda,False,1.7B,1,0.923333,0.21743173122941947,0.1525452769046806,1.0170734592947153,0.1015239997863342,1.438723,0.5581843170340495,,
15,bpb_kan_Knda,False,1.7B,2,0.923333,0.21743173122941947,0.1525452769046806,0.9511680820579703,0.03014630914087373,1.132052,0.2260495400900868,,
15,bpb_kan_Knda,False,1.7B,3,0.923333,0.21743173122941947,0.1525452769046806,0.9360581604290086,0.013781767172849471,1.062649,0.15088380898332454,0.7976872119540755,-0.13607851993367984
15,bpb_kan_Knda,False,1.7B,4,0.923333,0.21743173122941947,0.1525452769046806,0.9265504482908,0.0034846022949467444,0.974365,0.055269334032250636,0.8484811846603633,-0.08106697728732397
15,bpb_kat_Geor,False,1.7B,1,0.921613,0.18193422696832068,0.1525452769046806,0.9785451806719219,0.06177449826762627,1.384222,0.5019558100851442,,
15,bpb_kat_Geor,False,1.7B,2,0.921613,0.18193422696832068,0.1525452769046806,0.9089829069527611,-0.013704334734035808,1.07457,0.16596662590479952,,
15,bpb_kat_Geor,False,1.7B,3,0.921613,0.18193422696832068,0.1525452769046806,0.8932556257890772,-0.03076928625238877,1.011141,0.09714272693636054,0.7495365770851126,-0.1867122348696117
15,bpb_kat_Geor,False,1.7B,4,0.921613,0.18193422696832068,0.1525452769046806,0.9021880314877659,-0.021077142479798,1.007894,0.09361955614775405,0.8669279690442219,-0.05933621916767466
15,bpb_kaz_Cyrl,False,1.7B,1,1.205783,0.1715108311416203,0.1525452769046806,1.2398349303390208,0.028240512877541615,1.753835,0.454519594321698,,
15,bpb_kaz_Cyrl,False,1.7B,2,1.205783,0.1715108311416203,0.1525452769046806,1.1936138061565118,-0.010092358113763626,1.462406,0.21282685192941023,,
15,bpb_kaz_Cyrl,False,1.7B,3,1.205783,0.1715108311416203,0.1525452769046806,1.191035471721441,-0.012230665284349641,1.390088,0.15285088610471365,1.116628753070387,-0.07393888197927252
15,bpb_kaz_Cyrl,False,1.7B,4,1.205783,0.1715108311416203,0.1525452769046806,1.1904745918010717,-0.012695823542816837,1.289022,0.06903315107278825,1.16023741616119,-0.03777262064468493
15,bpb_khk_Cyrl,False,1.7B,1,1.487075,0.11138013216814771,0.15893773944367995,1.3411285812872844,-0.09814328040799256,1.924896,0.29441756468234626,,
15,bpb_khk_Cyrl,False,1.7B,2,1.487075,0.11138013216814771,0.15893773944367995,1.3211450615074587,-0.11158141888777717,1.673102,0.12509590975572865,,
15,bpb_khk_Cyrl,False,1.7B,3,1.487075,0.11138013216814771,0.15893773944367995,1.3420789518992526,-0.09750419319855912,1.634257,0.09897416068456544,1.393073734978532,-0.06321218837077343
15,bpb_khk_Cyrl,False,1.7B,4,1.487075,0.11138013216814771,0.15893773944367995,1.3675469684386026,-0.08037794432789022,1.574207,0.05859287527528873,1.4586801813576127,-0.01909440925466923
15,bpb_khm_Khmr,False,1.7B,1,1.09853,0.18212256255315498,0.1525452769046806,1.1429433894858239,0.040429837588253255,1.616775,0.4717622641165922,,
15,bpb_khm_Khmr,False,1.7B,2,1.09853,0.18212256255315498,0.1525452769046806,1.1124055348081159,0.012631002164816505,1.377862,0.2542779896771139,,
15,bpb_khm_Khmr,False,1.7B,3,1.09853,0.18212256255315498,0.1525452769046806,1.0973698831137475,-0.0010560629989645296,1.251782,0.13950643132185733,1.0012271235059624,-0.0885755295659086
15,bpb_khm_Khmr,False,1.7B,4,1.09853,0.18212256255315498,0.1525452769046806,1.095181471618205,-0.0030481902012645195,1.180427,0.07455144602332198,1.0521098482708982,-0.0422566081300482
15,bpb_kir_Cyrl,False,1.7B,1,1.422704,0.10235231427296805,0.15893773944367995,1.2657837388080084,-0.11029719547565167,1.816755,0.27697328467481636,,
15,bpb_kir_Cyrl,False,1.7B,2,1.422704,0.10235231427296805,0.15893773944367995,1.2620015299272278,-0.11295566053991003,1.617529,0.13693993972041973,,
15,bpb_kir_Cyrl,False,1.7B,3,1.422704,0.10235231427296805,0.15893773944367995,1.2868463315726926,-0.0954925750031682,1.578874,0.10976984671442559,1.3793356615188792,-0.030483036865799746
15,bpb_kir_Cyrl,False,1.7B,4,1.422704,0.10235231427296805,0.15893773944367995,1.3112989604686545,-0.07830514255343733,1.509572,0.06105837897412248,1.415918147115143,-0.004769687078167351
15,bpb_kmr_Latn,False,1.7B,1,2.56857,0.08762573097663076,0.15893773944367995,2.095510621350127,-0.18417227431990288,3.0076460000000003,0.17094180808776888,,
15,bpb_kmr_Latn,False,1.7B,2,2.56857,0.08762573097663076,0.15893773944367995,2.1164966152480846,-0.17600197181774888,2.748129,0.0699062124061249,,
15,bpb_kmr_Latn,False,1.7B,3,2.56857,0.08762573097663076,0.15893773944367995,2.1629014869555427,-0.1579355489803498,2.665399,0.0376976294202611,2.383026667425463,-0.0722360428466177
15,bpb_kmr_Latn,False,1.7B,4,2.56857,0.08762573097663076,0.15893773944367995,2.211864220110545,-0.13887329521463485,2.573657,0.0019804794107227226,2.4365247874040774,-0.05140806464138505
15,bpb_kor_Hang,False,1.7B,1,1.33986,0.18919028494920467,0.1525452769046806,1.460742836374446,0.09022049794340144,2.066325,0.5421947069096771,,
15,bpb_kor_Hang,False,1.7B,2,1.33986,0.18919028494920467,0.1525452769046806,1.3989246384385643,0.0440826940415896,1.704979,0.27250533637842755,,
15,bpb_kor_Hang,False,1.7B,3,1.33986,0.18919028494920467,0.1525452769046806,1.3890574280105683,0.03671833475927952,1.605343,0.1981423432298896,1.2683489803442682,-0.05337200875892392
15,bpb_kor_Hang,False,1.7B,4,1.33986,0.18919028494920467,0.1525452769046806,1.3811831501705947,0.030841394004294944,1.472307,0.0988513725314585,1.3142029262823838,-0.019149070587685484
15,bpb_lao_Laoo,False,1.7B,1,1.307442,0.13188889430113998,0.15893773944367995,1.24326619260363,-0.04908501286968758,1.784436,0.3648299503916808,,
15,bpb_lao_Laoo,False,1.7B,2,1.307442,0.13188889430113998,0.15893773944367995,1.2269516605063175,-0.06156322000798693,1.55662,0.1905843624420815,,
15,bpb_lao_Laoo,False,1.7B,3,1.307442,0.13188889430113998,0.15893773944367995,1.2456807057190662,-0.047238266998408954,1.515139,0.15885752484622648,1.2936697321250266,-0.01053375054111267
15,bpb_lao_Laoo,False,1.7B,4,1.307442,0.13188889430113998,0.15893773944367995,1.2561178258388164,-0.039255411835617655,1.401291,0.07178062200847156,1.30306412715576,-0.003348426044321715
15,bpb_lat_Latn,False,1.7B,1,1.328269,0.16790108527935826,0.1525452769046806,1.3682893890093304,0.030129732011610955,1.935543,0.45719202962652905,,
15,bpb_lat_Latn,False,1.7B,2,1.328269,0.16790108527935826,0.1525452769046806,1.3218987407707536,-0.004795910488949361,1.625259,0.22359175739251622,,
15,bpb_lat_Latn,False,1.7B,3,1.328269,0.16790108527935826,0.1525452769046806,1.3136703425733995,-0.010990738643001065,1.520753,0.1449134173875925,1.2190169945051987,-0.08225141556025262
15,bpb_lat_Latn,False,1.7B,4,1.328269,0.16790108527935826,0.1525452769046806,1.317367362567331,-0.008207401838534906,1.44053,0.0845167658057217,1.2902095789077106,-0.02865339859041303
15,bpb_lit_Latn,False,1.7B,1,2.223545,0.12801834432015816,0.15893773944367995,2.0959119365707015,-0.05740071077009846,3.0082220000000004,0.3528945894956029,,
15,bpb_lit_Latn,False,1.7B,2,2.223545,0.12801834432015816,0.15893773944367995,2.0990190657953565,-0.0560033344072837,2.702412,0.2153619557958124,,
15,bpb_lit_Latn,False,1.7B,3,2.223545,0.12801834432015816,0.15893773944367995,2.121972262030731,-0.04568054074429312,2.559019,0.1508734925535575,2.2160722449232018,-0.0033607393044882577
15,bpb_lit_Latn,False,1.7B,4,2.223545,0.12801834432015816,0.15893773944367995,2.142253062742124,-0.036559609658395026,2.398231,0.07856193600759143,2.2340169168374118,0.004709559211714476
15,bpb_ltz_Latn,False,1.7B,1,2.105047,0.08576841528029157,0.15893773944367995,1.8318667265397832,-0.12977395443437448,2.629243,0.24901866799173622,,
15,bpb_ltz_Latn,False,1.7B,2,2.105047,0.08576841528029157,0.15893773944367995,1.8606617549244253,-0.11609491145593166,2.429589,0.15417327974149753,,
15,bpb_ltz_Latn,False,1.7B,3,2.105047,0.08576841528029157,0.15893773944367995,1.9032086159411354,-0.09588307722291448,2.349695,0.11621973286107161,2.1218685529279893,0.007991058122687697
15,bpb_ltz_Latn,False,1.7B,4,2.105047,0.08576841528029157,0.15893773944367995,1.944862824522485,-0.07609529643638116,2.257999,0.07265966033062445,2.147808488524589,0.020313792767852345
15,bpb_lvs_Latn,False,1.7B,1,2.197019,0.1313504807485162,0.15893773944367995,2.079423176136504,-0.053525173821207826,2.984556,0.35845707297023827,,
15,bpb_lvs_Latn,False,1.7B,2,2.197019,0.1313504807485162,0.15893773944367995,2.0892176245796463,-0.04906711112664648,2.698462,0.2282378987163971,,
15,bpb_lvs_Latn,False,1.7B,3,2.197019,0.1313504807485162,0.15893773944367995,2.111425347381814,-0.038958995173999846,2.544761,0.15827901351786205,2.2130653162676994,0.007303676603479245
15,bpb_lvs_Latn,False,1.7B,4,2.197019,0.1313504807485162,0.15893773944367995,2.126920838827947,-0.03190603320774798,2.365403,0.07664203177123187,2.208024736860264,0.005009395394515863
15,bpb_mal_Mlym,False,1.7B,1,0.866122,0.21006459329066976,0.1525452769046806,0.9290312421566823,0.07263323429803466,1.314181,0.5173162672233244,,
15,bpb_mal_Mlym,False,1.7B,2,0.866122,0.21006459329066976,0.1525452769046806,0.8878585676351984,0.025096427102877527,1.079845,0.2467585397900065,,
